,RollType,strength,dexterity,constituion,intellegence,wisdom,charisma,str mod,dex mod,con mod,int mod,wis mod,char mod
2476,Colville,12,16,15,11,15,13,1,3,2,0,2,1
2477,Colville,10,8,8,17,6,15,0,-1,-1,3,-2,2
2478,Colville,14,11,7,15,10,15,2,0,-2,2,0,2
2479,Colville,16,10,6,17,13,13,3,0,-2,3,1,1
2480,Colville,11,15,12,10,12,16,0,2,1,0,1,3
2481,Colville,17,12,16,17,14,12,3,1,3,3,2,1
2482,Colville,16,15,14,16,12,12,3,2,2,3,1,1
2483,Colville,16,14,12,4,15,12,3,2,1,-3,2,1
2484,Colville,12,9,13,15,16,16,1,-1,1,2,3,3
2485,Colville,17,10,18,8,14,16,3,0,4,-1,2,3
2486,Colville,16,10,7,4,15,14,3,0,-2,-3,2,2
2487,Colville,17,14,10,16,14,14,3,2,0,3,2,2
2488,Colville,16,12,13,12,15,11,3,1,1,1,2,0
2489,Colville,13,17,17,14,13,11,1,3,3,2,1,0
2490,Colville,16,13,13,16,17,7,3,1,1,3,3,-2
2491,Colville,15,7,9,14,16,15,2,-2,-1,2,3,2
2492,Colville,16,6,8,16,5,16,3,-2,-1,3,-3,3
2493,Colville,15,11,14,17,7,13,2,0,2,3,-2,1
2494,Colville,9,10,15,14,15,10,-1,0,2,2,2,0
2495,Colville,11,12,15,16,9,9,0,1,2,3,-1,-1
2496,Colville,14,15,9,16,16,14,2,2,-1,3,3,2
2497,Colville,12,11,7,10,17,16,1,0,-2,0,3,3
2498,Colville,7,16,15,14,17,10,-2,3,2,2,3,0
2499,Colville,16,18,10,9,9,11,3,4,0,-1,-1,0
2500,Colville,14,13,14,10,15,16,2,1,2,0,2,3
2501,Colville,18,11,15,11,14,12,4,0,2,0,2,1
2502,Colville,15,17,8,9,11,10,2,3,-1,-1,0,0
2503,Colville,15,15,10,10,12,18,2,2,0,0,1,4
2504,Colville,12,10,15,13,16,11,1,0,2,1,3,0
2505,Colville,12,15,5,16,13,17,1,2,-3,3,1,3
2506,Colville,17,8,12,16,14,12,3,-1,1,3,2,1
2507,Colville,16,15,13,16,15,14,3,2,1,3,2,2
2508,Colville,10,12,15,9,17,11,0,1,2,-1,3,0
2509,Colville,17,13,13,16,18,14,3,1,1,3,4,2
2510,Colville,12,15,12,13,17,10,1,2,1,1,3,0
2511,Colville,12,9,15,18,9,14,1,-1,2,4,-1,2
2512,Colville,10,14,11,9,15,17,0,2,0,-1,2,3
2513,Colville,13,16,9,15,14,9,1,3,-1,2,2,-1
2514,Colville,15,11,11,14,17,11,2,0,0,2,3,0
2515,Colville,15,11,17,11,14,7,2,0,3,0,2,-2
2516,Colville,14,8,7,17,16,11,2,-1,-2,3,3,0
2517,Colville,10,16,8,11,8,16,0,3,-1,0,-1,3
2518,Colville,13,16,15,9,13,7,1,3,2,-1,1,-2
2519,Colville,7,15,9,14,16,15,-2,2,-1,2,3,2
2520,Colville,15,15,8,13,15,13,2,2,-1,1,2,1
2521,Colville,12,13,7,16,15,14,1,1,-2,3,2,2
2522,Colville,12,7,11,16,14,17,1,-2,0,3,2,3
2523,Colville,15,18,7,15,13,9,2,4,-2,2,1,-1
2524,Colville,16,9,15,13,8,12,3,-1,2,1,-1,1
2525,Colville,13,15,15,7,15,14,1,2,2,-2,2,2
2526,Colville,15,17,16,14,17,10,2,3,3,2,3,0
2527,Colville,15,5,16,8,14,17,2,-3,3,-1,2,3
2528,Colville,10,15,12,10,10,16,0,2,1,0,0,3
2529,Colville,17,18,14,16,11,14,3,4,2,3,0,2
2530,Colville,13,13,7,16,16,16,1,1,-2,3,3,3
2531,Colville,15,14,9,18,13,18,2,2,-1,4,1,4
2532,Colville,11,14,12,16,15,12,0,2,1,3,2,1
2533,Colville,12,13,16,10,15,15,1,1,3,0,2,2
2534,Colville,9,12,15,14,17,12,-1,1,2,2,3,1
2535,Colville,13,12,13,17,8,16,1,1,1,3,-1,3
2536,Colville,15,18,7,14,9,8,2,4,-2,2,-1,-1
2537,Colville,6,9,15,16,11,15,-2,-1,2,3,0,2
2538,Colville,15,14,15,7,13,10,2,2,2,-2,1,0
2539,Colville,10,10,15,16,4,13,0,0,2,3,-3,1
2540,Colville,10,13,11,16,14,15,0,1,0,3,2,2
2541,Colville,16,16,15,6,15,9,3,3,2,-2,2,-1
2542,Colville,15,6,15,12,16,13,2,-2,2,1,3,1
2543,Colville,16,15,16,11,13,14,3,2,3,0,1,2
2544,Colville,11,12,11,11,16,15,0,1,0,0,3,2
2545,Colville,12,4,14,17,16,11,1,-3,2,3,3,0
2546,Colville,11,13,13,11,15,18,0,1,1,0,2,4
2547,Colville,15,14,12,17,15,10,2,2,1,3,2,0
2548,Colville,14,11,9,17,15,15,2,0,-1,3,2,2
2549,Colville,13,15,13,15,14,14,1,2,1,2,2,2
2550,Colville,9,4,16,11,16,12,-1,-3,3,0,3,1
2551,Colville,16,6,13,12,16,15,3,-2,1,1,3,2
2552,Colville,15,15,14,16,11,17,2,2,2,3,0,3
2553,Colville,8,16,16,10,10,13,-1,3,3,0,0,1
2554,Colville,15,16,12,12,16,14,2,3,1,1,3,2
2555,Colville,13,15,16,14,16,17,1,2,3,2,3,3
2556,Colville,14,8,17,7,15,14,2,-1,3,-2,2,2
2557,Colville,13,6,16,9,15,14,1,-2,3,-1,2,2
2558,Colville,17,12,15,10,13,10,3,1,2,0,1,0
2559,Colville,16,16,17,13,9,13,3,3,3,1,-1,1
2560,Colville,15,14,10,15,18,9,2,2,0,2,4,-1
2561,Colville,18,14,11,16,16,14,4,2,0,3,3,2
2562,Colville,13,13,15,12,8,16,1,1,2,1,-1,3
2563,Colville,15,12,15,16,11,13,2,1,2,3,0,1
2564,Colville,16,15,13,10,11,13,3,2,1,0,0,1
2565,Colville,13,14,17,15,15,12,1,2,3,2,2,1
2566,Colville,12,14,18,8,15,16,1,2,4,-1,2,3
2567,Colville,11,13,7,10,15,15,0,1,-2,0,2,2
2568,Colville,12,15,10,9,17,11,1,2,0,-1,3,0
2569,Colville,14,13,14,16,11,17,2,1,2,3,0,3
2570,Colville,8,16,13,14,12,15,-1,3,1,2,1,2
2571,Colville,16,16,16,13,11,14,3,3,3,1,0,2
2572,Colville,15,8,14,15,15,12,2,-1,2,2,2,1
2573,Colville,8,10,14,15,17,13,-1,0,2,2,3,1
2574,Colville,14,16,14,6,15,12,2,3,2,-2,2,1
2575,Colville,17,17,11,13,14,12,3,3,0,1,2,1
2576,Colville,17,11,13,15,7,15,3,0,1,2,-2,2
2577,Colville,17,12,10,15,7,11,3,1,0,2,-2,0
2578,Colville,16,7,18,18,9,13,3,-2,4,4,-1,1
2579,Colville,17,10,15,13,13,6,3,0,2,1,1,-2
2580,Colville,16,12,14,15,12,16,3,1,2,2,1,3
2581,Colville,8,6,14,13,18,15,-1,-2,2,1,4,2
2582,Colville,16,9,8,13,16,9,3,-1,-1,1,3,-1
2583,Colville,15,16,7,9,13,14,2,3,-2,-1,1,2
2584,Colville,14,12,15,15,16,13,2,1,2,2,3,1
2585,Colville,16,9,11,15,10,14,3,-1,0,2,0,2
2586,Colville,14,10,14,16,13,16,2,0,2,3,1,3
2587,Colville,16,9,13,10,18,10,3,-1,1,0,4,0
2588,Colville,14,16,16,16,13,13,2,3,3,3,1,1
2589,Colville,10,13,14,15,10,17,0,1,2,2,0,3
2590,Colville,13,16,13,11,10,15,1,3,1,0,0,2
2591,Colville,15,16,13,11,15,16,2,3,1,0,2,3
2592,Colville,18,11,11,14,15,16,4,0,0,2,2,3
2593,Colville,13,16,15,15,12,10,1,3,2,2,1,0
2594,Colville,12,12,15,13,12,18,1,1,2,1,1,4
2595,Colville,12,15,15,9,10,12,1,2,2,-1,0,1
2596,Colville,15,15,16,12,12,12,2,2,3,1,1,1
2597,Colville,16,16,16,11,11,13,3,3,3,0,0,1
2598,Colville,14,14,12,10,17,15,2,2,1,0,3,2
2599,Colville,15,8,13,13,15,13,2,-1,1,1,2,1
2600,Colville,12,15,11,12,15,15,1,2,0,1,2,2
2601,Colville,13,13,16,13,15,12,1,1,3,1,2,1
2602,Colville,7,11,15,16,13,14,-2,0,2,3,1,2
2603,Colville,13,15,15,8,15,13,1,2,2,-1,2,1
2604,Colville,17,12,15,11,11,9,3,1,2,0,0,-1
2605,Colville,10,10,15,13,15,12,0,0,2,1,2,1
2606,Colville,11,13,12,8,17,16,0,1,1,-1,3,3
2607,Colville,15,8,7,11,15,15,2,-1,-2,0,2,2
2608,Colville,14,14,16,11,14,18,2,2,3,0,2,4
2609,Colville,15,15,13,17,11,16,2,2,1,3,0,3
2610,Colville,12,16,13,13,15,12,1,3,1,1,2,1
2611,Colville,11,15,18,13,15,13,0,2,4,1,2,1
2612,Colville,18,9,11,14,10,15,4,-1,0,2,0,2
2613,Colville,15,15,14,12,13,13,2,2,2,1,1,1
2614,Colville,12,15,9,11,15,14,1,2,-1,0,2,2
2615,Colville,13,12,16,16,16,11,1,1,3,3,3,0
2616,Colville,8,15,11,12,18,13,-1,2,0,1,4,1
2617,Colville,13,12,15,17,8,12,1,1,2,3,-1,1
2618,Colville,10,8,15,13,13,15,0,-1,2,1,1,2
2619,Colville,15,13,14,13,12,16,2,1,2,1,1,3
2620,Colville,10,15,12,18,13,15,0,2,1,4,1,2
2621,Colville,13,15,15,13,15,16,1,2,2,1,2,3
2622,Colville,16,11,14,10,14,15,3,0,2,0,2,2
2623,Colville,15,16,14,13,12,8,2,3,2,1,1,-1
2624,Colville,14,17,15,15,9,14,2,3,2,2,-1,2
2625,Colville,17,12,12,16,5,7,3,1,1,3,-3,-2
2626,Colville,14,13,11,17,15,10,2,1,0,3,2,0
2627,Colville,12,9,17,11,17,11,1,-1,3,0,3,0
2628,Colville,17,10,9,10,15,12,3,0,-1,0,2,1
2629,Colville,15,15,16,13,9,9,2,2,3,1,-1,-1
2630,Colville,13,12,12,11,15,15,1,1,1,0,2,2
2631,Colville,12,15,13,11,9,15,1,2,1,0,-1,2
2632,Colville,15,14,13,10,15,5,2,2,1,0,2,-3
2633,Colville,17,13,13,9,12,17,3,1,1,-1,1,3
2634,Colville,14,8,10,16,15,12,2,-1,0,3,2,1
2635,Colville,12,16,11,18,16,6,1,3,0,4,3,-2
2636,Colville,8,14,14,15,15,13,-1,2,2,2,2,1
2637,Colville,17,12,16,12,7,10,3,1,3,1,-2,0
2638,Colville,11,13,12,13,16,17,0,1,1,1,3,3
2639,Colville,9,13,13,15,14,15,-1,1,1,2,2,2
2640,Colville,7,16,10,14,16,15,-2,3,0,2,3,2
2641,Colville,12,13,16,11,7,15,1,1,3,0,-2,2
2642,Colville,12,12,16,16,16,15,1,1,3,3,3,2
2643,Colville,13,7,15,14,13,16,1,-2,2,2,1,3
2644,Colville,13,11,16,11,8,17,1,0,3,0,-1,3
2645,Colville,15,17,16,13,10,13,2,3,3,1,0,1
2646,Colville,11,15,15,11,16,16,0,2,2,0,3,3
2647,Colville,12,10,16,16,8,16,1,0,3,3,-1,3
2648,Colville,13,15,13,16,18,13,1,2,1,3,4,1
2649,Colville,7,12,12,18,18,13,-2,1,1,4,4,1
2650,Colville,10,16,15,18,13,7,0,3,2,4,1,-2
2651,Colville,10,16,12,14,16,11,0,3,1,2,3,0
2652,Colville,11,18,13,11,10,16,0,4,1,0,0,3
2653,Colville,8,16,15,16,7,17,-1,3,2,3,-2,3
2654,Colville,16,13,13,15,11,9,3,1,1,2,0,-1
2655,Colville,16,16,17,16,11,14,3,3,3,3,0,2
2656,Colville,16,13,15,10,11,11,3,1,2,0,0,0
2657,Colville,11,10,16,13,13,15,0,0,3,1,1,2
2658,Colville,15,13,16,11,16,16,2,1,3,0,3,3
2659,Colville,9,14,9,14,16,17,-1,2,-1,2,3,3
2660,Colville,17,9,15,16,16,15,3,-1,2,3,3,2
2661,Colville,16,7,16,15,12,4,3,-2,3,2,1,-3
2662,Colville,11,11,10,15,15,14,0,0,0,2,2,2
2663,Colville,15,16,12,9,11,12,2,3,1,-1,0,1
2664,Colville,11,14,8,15,14,17,0,2,-1,2,2,3
2665,Colville,7,9,17,17,16,14,-2,-1,3,3,3,2
2666,Colville,14,12,10,17,9,16,2,1,0,3,-1,3
2667,Colville,15,10,16,13,18,11,2,0,3,1,4,0
2668,Colville,5,11,13,11,16,15,-3,0,1,0,3,2
2669,Colville,8,16,17,8,12,9,-1,3,3,-1,1,-1
2670,Colville,9,13,16,17,11,12,-1,1,3,3,0,1
2671,Colville,15,16,9,18,8,14,2,3,-1,4,-1,2
2672,Colville,13,14,12,15,17,11,1,2,1,2,3,0
2673,Colville,15,14,11,13,16,9,2,2,0,1,3,-1
2674,Colville,17,16,6,17,12,18,3,3,-2,3,1,4
2675,Colville,11,9,15,11,15,15,0,-1,2,0,2,2
2676,Colville,12,13,15,17,12,11,1,1,2,3,1,0
2677,Colville,10,14,17,8,15,10,0,2,3,-1,2,0
2678,Colville,12,11,14,17,13,15,1,0,2,3,1,2
2679,Colville,13,14,15,15,9,15,1,2,2,2,-1,2
2680,Colville,16,14,14,16,16,18,3,2,2,3,3,4
2681,Colville,12,16,12,15,13,10,1,3,1,2,1,0
2682,Colville,10,15,18,15,12,11,0,2,4,2,1,0
2683,Colville,13,16,8,10,18,15,1,3,-1,0,4,2
2684,Colville,14,15,9,16,15,12,2,2,-1,3,2,1
2685,Colville,16,14,14,10,11,16,3,2,2,0,0,3
2686,Colville,14,16,16,16,15,17,2,3,3,3,2,3
2687,Colville,14,15,13,13,12,17,2,2,1,1,1,3
2688,Colville,17,14,14,13,13,18,3,2,2,1,1,4
2689,Colville,10,15,15,13,10,14,0,2,2,1,0,2
2690,Colville,7,13,8,12,16,16,-2,1,-1,1,3,3
2691,Colville,10,14,16,7,16,12,0,2,3,-2,3,1
2692,Colville,18,13,12,11,8,16,4,1,1,0,-1,3
2693,Colville,17,16,15,9,8,16,3,3,2,-1,-1,3
2694,Colville,15,15,8,12,7,17,2,2,-1,1,-2,3
2695,Colville,14,14,17,12,15,12,2,2,3,1,2,1
2696,Colville,15,9,16,15,14,13,2,-1,3,2,2,1
2697,Colville,8,15,17,11,13,17,-1,2,3,0,1,3
2698,Colville,15,12,14,9,13,18,2,1,2,-1,1,4
2699,Colville,15,8,10,12,13,15,2,-1,0,1,1,2
2700,Colville,11,13,17,16,13,14,0,1,3,3,1,2
2701,Colville,12,8,15,14,15,14,1,-1,2,2,2,2
2702,Colville,15,12,15,13,15,6,2,1,2,1,2,-2
2703,Colville,16,10,9,8,15,16,3,0,-1,-1,2,3
2704,Colville,10,11,16,7,7,15,0,0,3,-2,-2,2
2705,Colville,11,18,14,4,6,16,0,4,2,-3,-2,3
2706,Colville,13,11,15,17,12,13,1,0,2,3,1,1
2707,Colville,11,18,10,10,15,15,0,4,0,0,2,2
2708,Colville,11,16,17,10,12,8,0,3,3,0,1,-1
2709,Colville,15,13,14,16,13,15,2,1,2,3,1,2
2710,Colville,10,15,15,16,14,10,0,2,2,3,2,0
2711,Colville,11,12,16,16,10,16,0,1,3,3,0,3
2712,Colville,9,11,8,17,15,9,-1,0,-1,3,2,-1
2713,Colville,9,17,14,12,9,16,-1,3,2,1,-1,3
2714,Colville,13,15,8,15,12,12,1,2,-1,2,1,1
2715,Colville,18,16,10,11,12,14,4,3,0,0,1,2
2716,Colville,8,12,10,18,15,16,-1,1,0,4,2,3
2717,Colville,10,12,11,16,14,17,0,1,0,3,2,3
2718,Colville,15,9,16,15,14,8,2,-1,3,2,2,-1
2719,Colville,15,14,15,16,5,17,2,2,2,3,-3,3
2720,Colville,8,15,12,16,11,10,-1,2,1,3,0,0
2721,Colville,14,16,15,9,8,14,2,3,2,-1,-1,2
2722,Colville,14,10,16,9,13,17,2,0,3,-1,1,3
2723,Colville,18,14,18,15,14,16,4,2,4,2,2,3
2724,Colville,15,5,11,15,14,17,2,-3,0,2,2,3
2725,Colville,11,10,18,17,15,14,0,0,4,3,2,2
2726,Colville,15,12,16,14,13,13,2,1,3,2,1,1
2727,Colville,12,14,16,15,13,9,1,2,3,2,1,-1
2728,Colville,16,16,15,11,18,14,3,3,2,0,4,2
2729,Colville,6,16,10,7,16,11,-2,3,0,-2,3,0
2730,Colville,14,13,15,9,16,11,2,1,2,-1,3,0
2731,Colville,12,15,9,13,15,12,1,2,-1,1,2,1
2732,Colville,14,15,13,18,11,14,2,2,1,4,0,2
2733,Colville,13,10,17,15,16,13,1,0,3,2,3,1
2734,Colville,13,15,15,15,9,9,1,2,2,2,-1,-1
2735,Colville,12,12,14,15,14,16,1,1,2,2,2,3
2736,Colville,11,16,16,16,16,11,0,3,3,3,3,0
2737,Colville,11,17,12,8,15,13,0,3,1,-1,2,1
2738,Colville,9,16,7,15,12,10,-1,3,-2,2,1,0
2739,Colville,15,17,16,12,9,13,2,3,3,1,-1,1
2740,Colville,12,15,16,16,9,13,1,2,3,3,-1,1
2741,Colville,15,12,16,13,10,15,2,1,3,1,0,2
2742,Colville,15,12,14,13,14,15,2,1,2,1,2,2
2743,Colville,16,17,15,14,15,11,3,3,2,2,2,0
2744,Colville,15,15,10,16,16,18,2,2,0,3,3,4
2745,Colville,14,15,15,13,11,11,2,2,2,1,0,0
2746,Colville,15,17,11,10,16,11,2,3,0,0,3,0
2747,Colville,7,15,8,17,11,16,-2,2,-1,3,0,3
2748,Colville,12,16,16,14,11,16,1,3,3,2,0,3
2749,Colville,12,15,9,13,17,14,1,2,-1,1,3,2
2750,Colville,14,15,10,18,12,8,2,2,0,4,1,-1
2751,Colville,15,6,9,15,18,10,2,-2,-1,2,4,0
2752,Colville,15,12,12,11,16,12,2,1,1,0,3,1
2753,Colville,6,15,14,15,13,12,-2,2,2,2,1,1
2754,Colville,13,15,10,13,12,18,1,2,0,1,1,4
2755,Colville,13,17,14,15,16,13,1,3,2,2,3,1
2756,Colville,15,10,17,12,13,10,2,0,3,1,1,0
2757,Colville,10,16,11,15,11,10,0,3,0,2,0,0
2758,Colville,13,16,15,17,13,8,1,3,2,3,1,-1
2759,Colville,15,13,8,13,15,11,2,1,-1,1,2,0
2760,Colville,13,18,13,10,15,11,1,4,1,0,2,0
2761,Colville,17,16,13,12,16,14,3,3,1,1,3,2
2762,Colville,12,17,11,14,15,11,1,3,0,2,2,0
2763,Colville,9,10,14,10,17,16,-1,0,2,0,3,3
2764,Colville,9,14,10,4,15,16,-1,2,0,-3,2,3
2765,Colville,9,7,7,17,11,15,-1,-2,-2,3,0,2
2766,Colville,13,16,15,18,9,16,1,3,2,4,-1,3
2767,Colville,18,14,11,16,15,11,4,2,0,3,2,0
2768,Colville,13,16,16,13,17,7,1,3,3,1,3,-2
2769,Colville,16,16,13,8,13,16,3,3,1,-1,1,3
2770,Colville,13,9,10,15,14,15,1,-1,0,2,2,2
2771,Colville,13,11,18,14,15,10,1,0,4,2,2,0
2772,Colville,15,12,9,15,14,13,2,1,-1,2,2,1
2773,Colville,12,15,15,10,16,15,1,2,2,0,3,2
2774,Colville,11,16,16,13,11,13,0,3,3,1,0,1
2775,Colville,9,15,14,6,15,9,-1,2,2,-2,2,-1
2776,Colville,14,15,15,15,6,13,2,2,2,2,-2,1
2777,Colville,13,12,12,12,18,17,1,1,1,1,4,3
2778,Colville,13,12,13,15,13,17,1,1,1,2,1,3
2779,Colville,14,11,16,16,15,12,2,0,3,3,2,1
2780,Colville,16,11,12,12,16,14,3,0,1,1,3,2
2781,Colville,14,14,16,17,13,8,2,2,3,3,1,-1
2782,Colville,14,12,13,9,17,16,2,1,1,-1,3,3
2783,Colville,10,10,11,9,15,15,0,0,0,-1,2,2
2784,Colville,14,17,12,12,16,14,2,3,1,1,3,2
2785,Colville,17,13,10,12,17,14,3,1,0,1,3,2
2786,Colville,9,10,16,7,17,11,-1,0,3,-2,3,0
2787,Colville,11,15,14,15,14,8,0,2,2,2,2,-1
2788,Colville,16,11,15,14,9,12,3,0,2,2,-1,1
2789,Colville,8,15,10,12,15,10,-1,2,0,1,2,0
2790,Colville,14,7,14,16,11,15,2,-2,2,3,0,2
2791,Colville,11,12,15,16,9,12,0,1,2,3,-1,1
2792,Colville,14,13,14,15,16,11,2,1,2,2,3,0
2793,Colville,14,15,16,11,11,16,2,2,3,0,0,3
2794,Colville,15,16,10,9,12,8,2,3,0,-1,1,-1
2795,Colville,11,9,15,16,11,11,0,-1,2,3,0,0
2796,Colville,12,7,10,15,17,17,1,-2,0,2,3,3
2797,Colville,10,16,14,15,15,15,0,3,2,2,2,2
2798,Colville,15,16,13,10,15,11,2,3,1,0,2,0
2799,Colville,12,16,7,9,8,15,1,3,-2,-1,-1,2
2800,Colville,18,14,17,16,11,6,4,2,3,3,0,-2
2801,Colville,16,12,13,12,11,16,3,1,1,1,0,3
2802,Colville,10,15,15,10,11,8,0,2,2,0,0,-1
2803,Colville,16,15,8,14,14,14,3,2,-1,2,2,2
2804,Colville,12,11,16,16,7,8,1,0,3,3,-2,-1
2805,Colville,12,11,18,16,8,6,1,0,4,3,-1,-2
2806,Colville,10,10,13,16,16,8,0,0,1,3,3,-1
2807,Colville,11,15,16,13,15,11,0,2,3,1,2,0
2808,Colville,13,13,11,15,10,16,1,1,0,2,0,3
2809,Colville,16,13,15,13,11,7,3,1,2,1,0,-2
2810,Colville,12,13,15,17,15,12,1,1,2,3,2,1
2811,Colville,18,11,13,12,17,11,4,0,1,1,3,0
2812,Colville,15,5,5,15,15,11,2,-3,-3,2,2,0
2813,Colville,5,10,11,15,18,16,-3,0,0,2,4,3
2814,Colville,17,8,13,16,13,12,3,-1,1,3,1,1
2815,Colville,15,13,10,13,7,16,2,1,0,1,-2,3
2816,Colville,10,15,7,11,15,13,0,2,-2,0,2,1
2817,Colville,11,6,15,6,18,12,0,-2,2,-2,4,1
2818,Colville,16,13,13,13,13,15,3,1,1,1,1,2
2819,Colville,9,8,15,9,16,12,-1,-1,2,-1,3,1
2820,Colville,17,13,11,12,17,15,3,1,0,1,3,2
2821,Colville,16,17,15,7,11,14,3,3,2,-2,0,2
2822,Colville,14,16,15,11,16,16,2,3,2,0,3,3
2823,Colville,16,16,11,12,15,15,3,3,0,1,2,2
2824,Colville,15,8,14,10,13,17,2,-1,2,0,1,3
2825,Colville,7,15,15,14,16,15,-2,2,2,2,3,2
2826,Colville,11,14,16,13,15,12,0,2,3,1,2,1
2827,Colville,14,17,14,14,12,15,2,3,2,2,1,2
2828,Colville,13,16,9,15,9,7,1,3,-1,2,-1,-2
2829,Colville,15,15,15,15,10,11,2,2,2,2,0,0
2830,Colville,12,5,15,15,17,15,1,-3,2,2,3,2
2831,Colville,11,15,9,16,12,9,0,2,-1,3,1,-1
2832,Colville,15,12,6,12,10,15,2,1,-2,1,0,2
2833,Colville,17,11,11,12,16,15,3,0,0,1,3,2
2834,Colville,11,12,15,10,16,14,0,1,2,0,3,2
2835,Colville,15,6,15,10,11,11,2,-2,2,0,0,0
2836,Colville,11,12,17,10,11,15,0,1,3,0,0,2
2837,Colville,9,12,17,16,13,13,-1,1,3,3,1,1
2838,Colville,6,12,15,14,10,16,-2,1,2,2,0,3
2839,Colville,17,10,13,18,12,9,3,0,1,4,1,-1
2840,Colville,13,8,15,17,16,8,1,-1,2,3,3,-1
2841,Colville,16,12,15,14,15,11,3,1,2,2,2,0
2842,Colville,15,6,10,15,10,8,2,-2,0,2,0,-1
2843,Colville,9,13,10,10,17,15,-1,1,0,0,3,2
2844,Colville,13,15,14,12,17,14,1,2,2,1,3,2
2845,Colville,14,10,11,15,11,18,2,0,0,2,0,4
2846,Colville,13,16,17,10,15,10,1,3,3,0,2,0
2847,Colville,15,7,17,9,10,10,2,-2,3,-1,0,0
2848,Colville,10,14,15,13,17,15,0,2,2,1,3,2
2849,Colville,13,15,14,15,12,9,1,2,2,2,1,-1
2850,Colville,12,14,15,15,10,15,1,2,2,2,0,2
2851,Colville,17,12,16,10,9,12,3,1,3,0,-1,1
2852,Colville,15,6,14,15,10,16,2,-2,2,2,0,3
2853,Colville,7,14,13,15,15,14,-2,2,1,2,2,2
2854,Colville,15,7,10,7,15,7,2,-2,0,-2,2,-2
2855,Colville,14,15,16,10,10,13,2,2,3,0,0,1
2856,Colville,16,15,16,10,17,10,3,2,3,0,3,0
2857,Colville,9,8,12,15,12,15,-1,-1,1,2,1,2
2858,Colville,11,7,17,15,13,13,0,-2,3,2,1,1
2859,Colville,8,12,15,14,13,15,-1,1,2,2,1,2
2860,Colville,8,11,9,18,16,10,-1,0,-1,4,3,0
2861,Colville,13,14,12,17,16,16,1,2,1,3,3,3
2862,Colville,11,15,14,12,11,17,0,2,2,1,0,3
2863,Colville,10,15,13,14,15,9,0,2,1,2,2,-1
2864,Colville,15,10,10,16,16,15,2,0,0,3,3,2
2865,Colville,12,16,17,9,13,13,1,3,3,-1,1,1
2866,Colville,16,13,16,11,12,10,3,1,3,0,1,0
2867,Colville,13,18,12,16,8,6,1,4,1,3,-1,-2
2868,Colville,17,16,15,11,8,11,3,3,2,0,-1,0
2869,Colville,12,11,16,16,13,12,1,0,3,3,1,1
2870,Colville,15,14,17,13,11,10,2,2,3,1,0,0
2871,Colville,12,8,10,14,15,16,1,-1,0,2,2,3
2872,Colville,11,14,16,17,9,13,0,2,3,3,-1,1
2873,Colville,14,18,15,13,16,6,2,4,2,1,3,-2
2874,Colville,15,14,12,16,9,16,2,2,1,3,-1,3
2875,Colville,11,16,7,13,17,16,0,3,-2,1,3,3
2876,Colville,14,17,15,11,16,15,2,3,2,0,3,2
2877,Colville,11,13,7,11,15,16,0,1,-2,0,2,3
2878,Colville,10,18,12,14,18,12,0,4,1,2,4,1
2879,Colville,12,12,15,13,16,15,1,1,2,1,3,2
2880,Colville,17,10,14,6,16,13,3,0,2,-2,3,1
2881,Colville,13,18,12,10,15,15,1,4,1,0,2,2
2882,Colville,17,12,18,12,13,12,3,1,4,1,1,1
2883,Colville,16,9,15,16,14,11,3,-1,2,3,2,0
2884,Colville,16,14,15,12,8,13,3,2,2,1,-1,1
2885,Colville,12,17,15,7,13,5,1,3,2,-2,1,-3
2886,Colville,14,18,14,14,16,11,2,4,2,2,3,0
2887,Colville,6,14,15,15,7,10,-2,2,2,2,-2,0
2888,Colville,11,8,15,7,16,10,0,-1,2,-2,3,0
2889,Colville,7,12,11,16,18,14,-2,1,0,3,4,2
2890,Colville,7,10,10,16,18,9,-2,0,0,3,4,-1
2891,Colville,5,14,17,11,9,16,-3,2,3,0,-1,3
2892,Colville,15,12,13,13,16,13,2,1,1,1,3,1
2893,Colville,12,17,8,15,14,10,1,3,-1,2,2,0
2894,Colville,16,12,13,9,11,18,3,1,1,-1,0,4
2895,Colville,13,13,10,17,17,12,1,1,0,3,3,1
2896,Colville,17,13,14,15,9,12,3,1,2,2,-1,1
2897,Colville,15,5,9,15,9,14,2,-3,-1,2,-1,2
2898,Colville,9,15,15,15,5,14,-1,2,2,2,-3,2
2899,Colville,10,7,16,16,17,5,0,-2,3,3,3,-3
2900,Colville,13,15,16,15,7,13,1,2,3,2,-2,1
2901,Colville,18,8,10,10,16,12,4,-1,0,0,3,1
2902,Colville,13,10,18,15,15,12,1,0,4,2,2,1
2903,Colville,9,11,15,14,16,17,-1,0,2,2,3,3
2904,Colville,12,13,16,13,15,6,1,1,3,1,2,-2
2905,Colville,13,9,17,8,16,7,1,-1,3,-1,3,-2
2906,Colville,12,11,17,14,16,12,1,0,3,2,3,1
2907,Colville,13,15,8,10,12,15,1,2,-1,0,1,2
2908,Colville,11,15,14,8,15,15,0,2,2,-1,2,2
2909,Colville,16,14,14,6,8,17,3,2,2,-2,-1,3
2910,Colville,15,16,14,10,16,14,2,3,2,0,3,2
2911,Colville,13,10,15,15,14,8,1,0,2,2,2,-1
2912,Colville,8,15,16,8,9,9,-1,2,3,-1,-1,-1
2913,Colville,14,15,12,11,17,12,2,2,1,0,3,1
