,roll_type,strength,dexterity,constitution,intellegence,wisdom,charisma,str mod,dex mod,con mod,int mod,wis mod,char mod
2478,Colville,14,12,15,14,16,15,2,1,2,2,3,2
2479,Colville,18,15,12,18,15,13,4,2,1,4,2,1
2480,Colville,12,8,12,17,10,17,1,-1,1,3,0,3
2481,Colville,17,13,13,10,13,15,3,1,1,0,1,2
2482,Colville,12,15,12,13,15,14,1,2,1,1,2,2
2483,Colville,12,13,14,14,15,16,1,1,2,2,2,3
2484,Colville,13,18,13,8,14,17,1,4,1,-1,2,3
2485,Colville,17,15,12,13,16,12,3,2,1,1,3,1
2486,Colville,15,12,14,8,11,16,2,1,2,-1,0,3
2487,Colville,13,15,7,13,15,17,1,2,-2,1,2,3
2488,Colville,10,11,17,16,7,14,0,0,3,3,-2,2
2489,Colville,14,13,18,14,15,9,2,1,4,2,2,-1
2490,Colville,13,11,16,7,11,17,1,0,3,-2,0,3
2491,Colville,17,11,11,16,10,16,3,0,0,3,0,3
2492,Colville,16,15,15,18,10,10,3,2,2,4,0,0
2493,Colville,12,17,11,17,16,16,1,3,0,3,3,3
2494,Colville,10,12,11,16,18,15,0,1,0,3,4,2
2495,Colville,18,8,16,11,14,10,4,-1,3,0,2,0
2496,Colville,14,17,13,13,15,17,2,3,1,1,2,3
2497,Colville,10,15,11,10,14,15,0,2,0,0,2,2
2498,Colville,10,12,13,15,15,11,0,1,1,2,2,0
2499,Colville,14,6,15,8,13,15,2,-2,2,-1,1,2
2500,Colville,11,17,14,15,12,13,0,3,2,2,1,1
2501,Colville,11,14,10,16,9,17,0,2,0,3,-1,3
2502,Colville,16,17,18,13,10,16,3,3,4,1,0,3
2503,Colville,13,11,9,15,15,13,1,0,-1,2,2,1
2504,Colville,11,14,16,14,15,10,0,2,3,2,2,0
2505,Colville,14,4,10,15,10,17,2,-3,0,2,0,3
2506,Colville,12,13,16,14,3,15,1,1,3,2,-4,2
2507,Colville,18,15,11,10,15,15,4,2,0,0,2,2
2508,Colville,16,13,15,15,15,9,3,1,2,2,2,-1
2509,Colville,12,16,12,10,16,11,1,3,1,0,3,0
2510,Colville,12,15,8,15,6,11,1,2,-1,2,-2,0
2511,Colville,16,11,16,12,18,16,3,0,3,1,4,3
2512,Colville,15,11,16,15,13,16,2,0,3,2,1,3
2513,Colville,14,9,13,16,15,15,2,-1,1,3,2,2
2514,Colville,15,16,15,11,13,17,2,3,2,0,1,3
2515,Colville,16,13,13,15,12,12,3,1,1,2,1,1
2516,Colville,8,18,15,12,12,10,-1,4,2,1,1,0
2517,Colville,16,14,15,11,18,11,3,2,2,0,4,0
2518,Colville,14,15,12,15,17,12,2,2,1,2,3,1
2519,Colville,10,15,11,16,12,15,0,2,0,3,1,2
2520,Colville,16,12,15,15,14,13,3,1,2,2,2,1
2521,Colville,10,11,11,16,17,16,0,0,0,3,3,3
2522,Colville,9,15,11,16,9,10,-1,2,0,3,-1,0
2523,Colville,9,17,18,11,14,12,-1,3,4,0,2,1
2524,Colville,8,17,11,18,9,11,-1,3,0,4,-1,0
2525,Colville,15,16,17,12,13,10,2,3,3,1,1,0
2526,Colville,16,15,6,9,9,11,3,2,-2,-1,-1,0
2527,Colville,13,12,15,15,11,11,1,1,2,2,0,0
2528,Colville,10,17,16,14,12,14,0,3,3,2,1,2
2529,Colville,15,16,13,8,8,5,2,3,1,-1,-1,-3
2530,Colville,12,13,15,11,10,16,1,1,2,0,0,3
2531,Colville,12,12,10,14,16,15,1,1,0,2,3,2
2532,Colville,10,18,8,15,16,8,0,4,-1,2,3,-1
2533,Colville,11,15,16,12,11,12,0,2,3,1,0,1
2534,Colville,7,16,17,15,16,8,-2,3,3,2,3,-1
2535,Colville,6,13,16,18,12,17,-2,1,3,4,1,3
2536,Colville,17,16,14,10,14,12,3,3,2,0,2,1
2537,Colville,15,15,9,11,11,7,2,2,-1,0,0,-2
2538,Colville,11,13,13,12,15,17,0,1,1,1,2,3
2539,Colville,11,9,12,16,16,7,0,-1,1,3,3,-2
2540,Colville,15,10,12,15,16,12,2,0,1,2,3,1
2541,Colville,16,11,9,15,11,15,3,0,-1,2,0,2
2542,Colville,14,11,8,15,15,13,2,0,-1,2,2,1
2543,Colville,11,14,12,15,8,15,0,2,1,2,-1,2
2544,Colville,16,10,10,12,13,15,3,0,0,1,1,2
2545,Colville,13,11,16,16,10,9,1,0,3,3,0,-1
2546,Colville,15,10,14,18,11,17,2,0,2,4,0,3
2547,Colville,16,15,13,16,12,11,3,2,1,3,1,0
2548,Colville,13,11,14,11,17,16,1,0,2,0,3,3
2549,Colville,14,15,6,6,18,10,2,2,-2,-2,4,0
2550,Colville,17,13,15,15,14,11,3,1,2,2,2,0
2551,Colville,13,12,15,8,15,13,1,1,2,-1,2,1
2552,Colville,15,15,11,11,9,11,2,2,0,0,-1,0
2553,Colville,8,13,15,16,16,17,-1,1,2,3,3,3
2554,Colville,14,13,12,17,16,13,2,1,1,3,3,1
2555,Colville,16,17,11,17,9,12,3,3,0,3,-1,1
2556,Colville,14,7,16,8,12,15,2,-2,3,-1,1,2
2557,Colville,6,16,15,5,14,12,-2,3,2,-3,2,1
2558,Colville,8,7,7,16,11,15,-1,-2,-2,3,0,2
2559,Colville,16,16,13,10,17,14,3,3,1,0,3,2
2560,Colville,11,15,15,16,10,12,0,2,2,3,0,1
2561,Colville,17,15,11,13,11,18,3,2,0,1,0,4
2562,Colville,15,17,11,13,12,13,2,3,0,1,1,1
2563,Colville,17,15,13,12,13,14,3,2,1,1,1,2
2564,Colville,13,15,11,7,18,12,1,2,0,-2,4,1
2565,Colville,17,14,12,15,13,13,3,2,1,2,1,1
2566,Colville,17,15,7,14,15,12,3,2,-2,2,2,1
2567,Colville,10,17,13,15,13,10,0,3,1,2,1,0
2568,Colville,15,17,15,11,12,12,2,3,2,0,1,1
2569,Colville,7,11,16,18,13,9,-2,0,3,4,1,-1
2570,Colville,10,17,13,16,12,16,0,3,1,3,1,3
2571,Colville,10,18,16,16,16,8,0,4,3,3,3,-1
2572,Colville,10,17,9,15,8,11,0,3,-1,2,-1,0
2573,Colville,8,15,17,12,15,16,-1,2,3,1,2,3
2574,Colville,15,13,16,14,11,17,2,1,3,2,0,3
2575,Colville,8,17,12,10,15,13,-1,3,1,0,2,1
2576,Colville,5,12,15,15,12,12,-3,1,2,2,1,1
2577,Colville,7,16,15,11,13,12,-2,3,2,0,1,1
2578,Colville,13,10,10,14,15,16,1,0,0,2,2,3
2579,Colville,6,16,13,13,9,15,-2,3,1,1,-1,2
2580,Colville,9,16,14,13,15,12,-1,3,2,1,2,1
2581,Colville,8,10,16,14,10,18,-1,0,3,2,0,4
2582,Colville,14,13,17,13,15,14,2,1,3,1,2,2
2583,Colville,16,10,14,15,12,14,3,0,2,2,1,2
2584,Colville,6,12,13,15,15,15,-2,1,1,2,2,2
2585,Colville,13,13,10,15,16,7,1,1,0,2,3,-2
2586,Colville,15,14,12,14,16,16,2,2,1,2,3,3
2587,Colville,18,12,17,12,10,13,4,1,3,1,0,1
2588,Colville,10,10,14,16,16,17,0,0,2,3,3,3
2589,Colville,15,16,12,10,13,12,2,3,1,0,1,1
2590,Colville,13,16,17,16,15,8,1,3,3,3,2,-1
2591,Colville,12,17,16,14,12,14,1,3,3,2,1,2
2592,Colville,17,15,14,11,11,10,3,2,2,0,0,0
2593,Colville,15,11,12,16,6,16,2,0,1,3,-2,3
2594,Colville,11,16,16,10,12,10,0,3,3,0,1,0
2595,Colville,7,12,9,15,15,12,-2,1,-1,2,2,1
2596,Colville,14,16,7,11,12,18,2,3,-2,0,1,4
2597,Colville,15,16,14,10,18,15,2,3,2,0,4,2
2598,Colville,15,13,17,10,12,17,2,1,3,0,1,3
2599,Colville,10,11,17,7,16,9,0,0,3,-2,3,-1
2600,Colville,12,17,14,14,16,11,1,3,2,2,3,0
2601,Colville,11,16,14,16,9,15,0,3,2,3,-1,2
2602,Colville,9,17,10,11,12,16,-1,3,0,0,1,3
2603,Colville,13,5,11,16,15,7,1,-3,0,3,2,-2
2604,Colville,16,10,18,17,13,15,3,0,4,3,1,2
2605,Colville,16,16,10,14,8,14,3,3,0,2,-1,2
2606,Colville,12,16,14,13,15,17,1,3,2,1,2,3
2607,Colville,11,17,8,16,14,11,0,3,-1,3,2,0
2608,Colville,12,14,14,16,13,15,1,2,2,3,1,2
2609,Colville,13,11,17,13,17,12,1,0,3,1,3,1
2610,Colville,13,15,11,13,15,15,1,2,0,1,2,2
2611,Colville,17,16,13,13,12,10,3,3,1,1,1,0
2612,Colville,15,10,8,10,16,15,2,0,-1,0,3,2
2613,Colville,15,17,9,13,17,17,2,3,-1,1,3,3
2614,Colville,16,15,14,13,14,13,3,2,2,1,2,1
2615,Colville,13,16,14,14,15,11,1,3,2,2,2,0
2616,Colville,11,15,13,10,16,14,0,2,1,0,3,2
2617,Colville,13,7,15,15,8,14,1,-2,2,2,-1,2
2618,Colville,12,14,9,18,16,10,1,2,-1,4,3,0
2619,Colville,12,17,16,16,10,10,1,3,3,3,0,0
2620,Colville,10,10,17,14,17,12,0,0,3,2,3,1
2621,Colville,15,11,14,15,12,13,2,0,2,2,1,1
2622,Colville,15,12,15,12,12,10,2,1,2,1,1,0
2623,Colville,16,11,18,12,14,13,3,0,4,1,2,1
2624,Colville,11,15,11,16,15,13,0,2,0,3,2,1
2625,Colville,15,11,6,15,10,9,2,0,-2,2,0,-1
2626,Colville,11,15,10,8,15,12,0,2,0,-1,2,1
2627,Colville,8,16,18,14,15,13,-1,3,4,2,2,1
2628,Colville,15,14,16,4,12,9,2,2,3,-3,1,-1
2629,Colville,11,16,11,17,8,14,0,3,0,3,-1,2
2630,Colville,14,10,12,16,15,11,2,0,1,3,2,0
2631,Colville,17,10,10,15,10,11,3,0,0,2,0,0
2632,Colville,17,15,9,12,15,11,3,2,-1,1,2,0
2633,Colville,13,17,14,9,16,7,1,3,2,-1,3,-2
2634,Colville,9,13,13,15,6,18,-1,1,1,2,-2,4
2635,Colville,15,11,17,13,16,16,2,0,3,1,3,3
2636,Colville,8,10,8,15,12,15,-1,0,-1,2,1,2
2637,Colville,15,12,14,15,10,15,2,1,2,2,0,2
2638,Colville,17,13,10,9,10,16,3,1,0,-1,0,3
2639,Colville,12,11,15,10,14,16,1,0,2,0,2,3
2640,Colville,15,13,16,14,10,11,2,1,3,2,0,0
2641,Colville,9,12,17,8,15,8,-1,1,3,-1,2,-1
2642,Colville,15,15,11,14,12,7,2,2,0,2,1,-2
2643,Colville,15,11,9,6,14,15,2,0,-1,-2,2,2
2644,Colville,17,12,16,5,13,11,3,1,3,-3,1,0
2645,Colville,15,15,16,11,6,13,2,2,3,0,-2,1
2646,Colville,12,15,11,10,11,15,1,2,0,0,0,2
2647,Colville,16,9,15,11,17,12,3,-1,2,0,3,1
2648,Colville,17,14,14,15,15,10,3,2,2,2,2,0
2649,Colville,7,16,16,17,12,12,-2,3,3,3,1,1
2650,Colville,13,12,18,12,18,8,1,1,4,1,4,-1
2651,Colville,16,10,9,14,16,12,3,0,-1,2,3,1
2652,Colville,7,13,17,13,15,9,-2,1,3,1,2,-1
2653,Colville,10,11,13,15,15,16,0,0,1,2,2,3
2654,Colville,16,11,13,16,15,15,3,0,1,3,2,2
2655,Colville,9,13,11,16,17,12,-1,1,0,3,3,1
2656,Colville,13,16,15,16,13,16,1,3,2,3,1,3
2657,Colville,12,16,15,15,16,11,1,3,2,2,3,0
2658,Colville,16,14,15,11,14,12,3,2,2,0,2,1
2659,Colville,16,12,11,9,15,13,3,1,0,-1,2,1
2660,Colville,15,14,9,12,13,16,2,2,-1,1,1,3
2661,Colville,12,16,5,15,9,10,1,3,-3,2,-1,0
2662,Colville,16,15,7,16,11,13,3,2,-2,3,0,1
2663,Colville,15,15,15,15,10,18,2,2,2,2,0,4
2664,Colville,15,14,13,14,12,15,2,2,1,2,1,2
2665,Colville,7,9,17,9,15,14,-2,-1,3,-1,2,2
2666,Colville,7,18,15,15,13,15,-2,4,2,2,1,2
2667,Colville,11,14,17,16,16,15,0,2,3,3,3,2
2668,Colville,13,8,10,10,17,15,1,-1,0,0,3,2
2669,Colville,10,12,15,13,17,6,0,1,2,1,3,-2
2670,Colville,9,12,16,11,17,14,-1,1,3,0,3,2
2671,Colville,11,12,16,6,16,7,0,1,3,-2,3,-2
2672,Colville,13,13,12,14,15,15,1,1,1,2,2,2
2673,Colville,9,16,14,16,18,7,-1,3,2,3,4,-2
2674,Colville,16,14,15,13,15,13,3,2,2,1,2,1
2675,Colville,7,5,17,12,17,8,-2,-3,3,1,3,-1
2676,Colville,15,12,11,11,16,13,2,1,0,0,3,1
2677,Colville,8,17,9,13,17,13,-1,3,-1,1,3,1
2678,Colville,13,16,13,12,9,18,1,3,1,1,-1,4
2679,Colville,18,15,14,8,15,11,4,2,2,-1,2,0
2680,Colville,13,16,13,12,17,11,1,3,1,1,3,0
2681,Colville,7,10,10,10,18,15,-2,0,0,0,4,2
2682,Colville,11,6,14,12,15,16,0,-2,2,1,2,3
2683,Colville,16,12,14,17,14,16,3,1,2,3,2,3
2684,Colville,11,16,15,15,11,9,0,3,2,2,0,-1
2685,Colville,16,9,16,11,10,6,3,-1,3,0,0,-2
2686,Colville,10,13,18,14,13,17,0,1,4,2,1,3
2687,Colville,15,12,14,17,13,13,2,1,2,3,1,1
2688,Colville,14,16,17,12,13,13,2,3,3,1,1,1
2689,Colville,18,12,17,5,10,9,4,1,3,-3,0,-1
2690,Colville,11,10,12,15,17,15,0,0,1,2,3,2
2691,Colville,15,13,12,11,16,9,2,1,1,0,3,-1
2692,Colville,12,16,13,15,16,8,1,3,1,2,3,-1
2693,Colville,12,9,15,14,11,16,1,-1,2,2,0,3
2694,Colville,14,11,17,10,17,14,2,0,3,0,3,2
2695,Colville,17,16,12,11,11,13,3,3,1,0,0,1
2696,Colville,13,16,11,16,18,12,1,3,0,3,4,1
2697,Colville,12,12,15,11,16,8,1,1,2,0,3,-1
2698,Colville,13,6,16,17,15,13,1,-2,3,3,2,1
2699,Colville,14,12,11,15,13,15,2,1,0,2,1,2
2700,Colville,11,9,15,16,18,16,0,-1,2,3,4,3
2701,Colville,15,16,13,17,12,9,2,3,1,3,1,-1
2702,Colville,14,5,15,16,14,14,2,-3,2,3,2,2
2703,Colville,9,13,16,15,17,15,-1,1,3,2,3,2
2704,Colville,14,12,10,9,18,16,2,1,0,-1,4,3
2705,Colville,10,11,12,15,10,17,0,0,1,2,0,3
2706,Colville,14,14,8,10,17,15,2,2,-1,0,3,2
2707,Colville,13,17,12,16,10,13,1,3,1,3,0,1
2708,Colville,9,17,13,16,15,13,-1,3,1,3,2,1
2709,Colville,6,16,12,14,15,12,-2,3,1,2,2,1
2710,Colville,16,15,16,14,12,16,3,2,3,2,1,3
2711,Colville,9,9,15,10,12,15,-1,-1,2,0,1,2
2712,Colville,15,10,15,11,9,12,2,0,2,0,-1,1
2713,Colville,16,8,16,15,13,10,3,-1,3,2,1,0
2714,Colville,13,8,15,4,9,15,1,-1,2,-3,-1,2
2715,Colville,14,13,13,16,10,16,2,1,1,3,0,3
2716,Colville,11,10,17,10,15,17,0,0,3,0,2,3
2717,Colville,11,11,9,13,16,15,0,0,-1,1,3,2
2718,Colville,16,12,13,10,12,16,3,1,1,0,1,3
2719,Colville,13,16,18,8,14,11,1,3,4,-1,2,0
2720,Colville,11,16,16,12,15,9,0,3,3,1,2,-1
2721,Colville,14,15,14,9,13,16,2,2,2,-1,1,3
2722,Colville,12,12,8,15,16,14,1,1,-1,2,3,2
2723,Colville,9,18,15,13,15,17,-1,4,2,1,2,3
2724,Colville,10,17,14,7,17,12,0,3,2,-2,3,1
2725,Colville,16,14,14,11,16,14,3,2,2,0,3,2
2726,Colville,15,9,13,17,10,13,2,-1,1,3,0,1
2727,Colville,16,16,16,16,14,17,3,3,3,3,2,3
2728,Colville,10,17,16,11,16,12,0,3,3,0,3,1
2729,Colville,15,16,14,11,9,15,2,3,2,0,-1,2
2730,Colville,10,14,8,15,15,11,0,2,-1,2,2,0
2731,Colville,17,13,4,8,11,15,3,1,-3,-1,0,2
2732,Colville,7,12,17,16,13,17,-2,1,3,3,1,3
2733,Colville,12,12,17,7,15,17,1,1,3,-2,2,3
2734,Colville,8,14,15,16,16,16,-1,2,2,3,3,3
2735,Colville,10,16,16,7,14,13,0,3,3,-2,2,1
2736,Colville,12,11,18,13,16,8,1,0,4,1,3,-1
2737,Colville,18,14,16,14,16,13,4,2,3,2,3,1
2738,Colville,14,14,11,18,9,17,2,2,0,4,-1,3
2739,Colville,15,13,4,15,5,12,2,1,-3,2,-3,1
2740,Colville,13,14,14,17,15,15,1,2,2,3,2,2
2741,Colville,11,14,15,9,12,17,0,2,2,-1,1,3
2742,Colville,17,17,8,13,7,17,3,3,-1,1,-2,3
2743,Colville,15,16,13,13,7,15,2,3,1,1,-2,2
2744,Colville,13,14,16,14,12,16,1,2,3,2,1,3
2745,Colville,16,16,11,11,12,9,3,3,0,0,1,-1
2746,Colville,12,11,11,16,16,18,1,0,0,3,3,4
2747,Colville,15,16,7,11,14,14,2,3,-2,0,2,2
2748,Colville,9,16,15,14,12,10,-1,3,2,2,1,0
2749,Colville,13,10,11,15,12,16,1,0,0,2,1,3
2750,Colville,18,9,11,8,9,16,4,-1,0,-1,-1,3
2751,Colville,13,13,14,16,16,14,1,1,2,3,3,2
2752,Colville,16,15,14,12,13,9,3,2,2,1,1,-1
2753,Colville,17,10,11,16,11,14,3,0,0,3,0,2
2754,Colville,17,17,12,15,7,16,3,3,1,2,-2,3
2755,Colville,10,12,17,15,14,11,0,1,3,2,2,0
2756,Colville,12,12,17,9,16,17,1,1,3,-1,3,3
2757,Colville,11,15,17,11,16,12,0,2,3,0,3,1
2758,Colville,15,9,13,8,18,9,2,-1,1,-1,4,-1
2759,Colville,15,13,11,12,15,12,2,1,0,1,2,1
2760,Colville,17,16,13,15,11,12,3,3,1,2,0,1
2761,Colville,17,13,13,17,9,12,3,1,1,3,-1,1
2762,Colville,9,15,17,8,12,14,-1,2,3,-1,1,2
2763,Colville,14,12,15,11,15,16,2,1,2,0,2,3
2764,Colville,11,11,15,16,16,14,0,0,2,3,3,2
2765,Colville,15,12,16,10,14,11,2,1,3,0,2,0
2766,Colville,15,11,9,9,16,13,2,0,-1,-1,3,1
2767,Colville,18,8,16,12,13,17,4,-1,3,1,1,3
2768,Colville,17,6,14,15,11,13,3,-2,2,2,0,1
2769,Colville,16,16,14,11,8,12,3,3,2,0,-1,1
2770,Colville,11,12,16,15,18,13,0,1,3,2,4,1
2771,Colville,13,17,14,16,10,9,1,3,2,3,0,-1
2772,Colville,15,13,11,15,17,12,2,1,0,2,3,1
2773,Colville,15,13,14,7,15,15,2,1,2,-2,2,2
2774,Colville,15,11,10,10,16,12,2,0,0,0,3,1
2775,Colville,15,15,12,7,8,14,2,2,1,-2,-1,2
2776,Colville,16,12,16,16,10,16,3,1,3,3,0,3
2777,Colville,17,14,13,16,14,14,3,2,1,3,2,2
2778,Colville,16,11,15,10,11,10,3,0,2,0,0,0
2779,Colville,11,16,18,6,17,14,0,3,4,-2,3,2
2780,Colville,15,10,8,13,15,9,2,0,-1,1,2,-1
2781,Colville,14,6,16,14,15,10,2,-2,3,2,2,0
2782,Colville,11,10,10,16,10,15,0,0,0,3,0,2
2783,Colville,16,12,10,17,7,15,3,1,0,3,-2,2
2784,Colville,12,15,9,18,6,14,1,2,-1,4,-2,2
2785,Colville,11,15,15,13,15,13,0,2,2,1,2,1
2786,Colville,12,14,17,12,16,9,1,2,3,1,3,-1
2787,Colville,10,11,16,7,16,14,0,0,3,-2,3,2
2788,Colville,16,11,13,16,12,13,3,0,1,3,1,1
2789,Colville,14,15,15,13,17,12,2,2,2,1,3,1
2790,Colville,13,15,8,8,15,10,1,2,-1,-1,2,0
2791,Colville,12,17,7,13,12,15,1,3,-2,1,1,2
2792,Colville,17,13,8,17,9,16,3,1,-1,3,-1,3
2793,Colville,15,14,16,8,11,11,2,2,3,-1,0,0
2794,Colville,16,12,13,13,15,12,3,1,1,1,2,1
2795,Colville,11,18,16,6,13,13,0,4,3,-2,1,1
2796,Colville,18,15,6,11,14,10,4,2,-2,0,2,0
2797,Colville,15,15,13,12,11,14,2,2,1,1,0,2
2798,Colville,14,13,15,17,12,11,2,1,2,3,1,0
2799,Colville,17,11,12,15,6,17,3,0,1,2,-2,3
2800,Colville,17,7,12,15,9,17,3,-2,1,2,-1,3
2801,Colville,16,10,14,12,16,9,3,0,2,1,3,-1
2802,Colville,15,17,15,17,10,16,2,3,2,3,0,3
2803,Colville,14,9,15,12,17,11,2,-1,2,1,3,0
2804,Colville,10,15,17,16,14,14,0,2,3,3,2,2
2805,Colville,12,12,11,12,15,15,1,1,0,1,2,2
2806,Colville,15,14,9,16,11,8,2,2,-1,3,0,-1
2807,Colville,16,11,9,8,15,13,3,0,-1,-1,2,1
2808,Colville,15,16,9,6,14,8,2,3,-1,-2,2,-1
2809,Colville,17,14,14,9,15,7,3,2,2,-1,2,-2
2810,Colville,13,18,12,15,14,14,1,4,1,2,2,2
2811,Colville,15,16,13,7,14,14,2,3,1,-2,2,2
2812,Colville,11,15,12,13,15,10,0,2,1,1,2,0
2813,Colville,9,15,11,9,14,15,-1,2,0,-1,2,2
2814,Colville,17,14,11,4,17,14,3,2,0,-3,3,2
2815,Colville,16,12,13,15,12,16,3,1,1,2,1,3
2816,Colville,11,16,7,10,16,13,0,3,-2,0,3,1
2817,Colville,14,17,11,16,11,17,2,3,0,3,0,3
2818,Colville,12,12,16,8,10,15,1,1,3,-1,0,2
2819,Colville,15,11,10,17,16,12,2,0,0,3,3,1
2820,Colville,7,15,16,12,14,12,-2,2,3,1,2,1
2821,Colville,11,12,16,12,18,5,0,1,3,1,4,-3
2822,Colville,13,14,16,11,17,9,1,2,3,0,3,-1
2823,Colville,15,12,14,11,15,13,2,1,2,0,2,1
2824,Colville,14,8,14,15,16,14,2,-1,2,2,3,2
2825,Colville,10,12,18,16,10,15,0,1,4,3,0,2
2826,Colville,15,13,15,13,10,13,2,1,2,1,0,1
2827,Colville,15,5,13,13,17,11,2,-3,1,1,3,0
2828,Colville,10,15,15,12,15,12,0,2,2,1,2,1
2829,Colville,15,8,14,14,14,15,2,-1,2,2,2,2
2830,Colville,17,10,14,15,15,13,3,0,2,2,2,1
2831,Colville,13,9,6,14,16,17,1,-1,-2,2,3,3
2832,Colville,10,15,14,12,16,8,0,2,2,1,3,-1
2833,Colville,17,9,16,10,11,8,3,-1,3,0,0,-1
2834,Colville,13,13,16,15,10,6,1,1,3,2,0,-2
2835,Colville,16,14,13,14,15,17,3,2,1,2,2,3
2836,Colville,14,15,8,9,10,16,2,2,-1,-1,0,3
2837,Colville,12,15,15,12,12,14,1,2,2,1,1,2
2838,Colville,13,15,11,15,16,14,1,2,0,2,3,2
2839,Colville,16,9,10,10,17,12,3,-1,0,0,3,1
2840,Colville,14,17,13,10,16,9,2,3,1,0,3,-1
2841,Colville,9,18,11,16,11,10,-1,4,0,3,0,0
2842,Colville,11,16,17,10,8,8,0,3,3,0,-1,-1
2843,Colville,13,13,15,15,9,14,1,1,2,2,-1,2
2844,Colville,15,16,15,18,12,15,2,3,2,4,1,2
2845,Colville,15,13,15,11,14,13,2,1,2,0,2,1
2846,Colville,10,10,7,17,18,8,0,0,-2,3,4,-1
2847,Colville,12,10,17,12,16,11,1,0,3,1,3,0
2848,Colville,15,7,13,17,8,16,2,-2,1,3,-1,3
2849,Colville,15,8,8,17,11,12,2,-1,-1,3,0,1
2850,Colville,14,13,13,15,11,15,2,1,1,2,0,2
2851,Colville,15,16,16,11,11,12,2,3,3,0,0,1
2852,Colville,15,16,15,17,14,13,2,3,2,3,2,1
2853,Colville,14,13,16,11,15,12,2,1,3,0,2,1
2854,Colville,12,12,7,11,16,17,1,1,-2,0,3,3
2855,Colville,14,10,17,18,14,10,2,0,3,4,2,0
2856,Colville,12,16,14,13,15,13,1,3,2,1,2,1
2857,Colville,12,17,16,9,16,10,1,3,3,-1,3,0
2858,Colville,14,16,11,10,7,18,2,3,0,0,-2,4
2859,Colville,14,5,14,15,17,16,2,-3,2,2,3,3
2860,Colville,7,11,17,6,15,13,-2,0,3,-2,2,1
2861,Colville,17,16,13,13,15,7,3,3,1,1,2,-2
2862,Colville,11,18,11,12,9,15,0,4,0,1,-1,2
2863,Colville,16,15,11,13,10,17,3,2,0,1,0,3
2864,Colville,15,17,9,11,10,14,2,3,-1,0,0,2
2865,Colville,15,11,16,12,5,13,2,0,3,1,-3,1
2866,Colville,10,11,11,16,18,10,0,0,0,3,4,0
2867,Colville,11,15,15,11,11,13,0,2,2,0,0,1
2868,Colville,14,17,14,9,11,17,2,3,2,-1,0,3
2869,Colville,12,17,11,6,13,15,1,3,0,-2,1,2
2870,Colville,11,10,16,14,11,18,0,0,3,2,0,4
2871,Colville,6,13,16,16,10,11,-2,1,3,3,0,0
2872,Colville,15,16,14,16,9,15,2,3,2,3,-1,2
2873,Colville,11,11,18,17,10,16,0,0,4,3,0,3
2874,Colville,16,10,13,8,13,17,3,0,1,-1,1,3
2875,Colville,17,16,13,11,16,14,3,3,1,0,3,2
2876,Colville,12,9,15,13,6,18,1,-1,2,1,-2,4
2877,Colville,13,12,15,10,16,7,1,1,2,0,3,-2
2878,Colville,8,15,14,17,17,10,-1,2,2,3,3,0
2879,Colville,17,15,14,14,15,14,3,2,2,2,2,2
2880,Colville,17,10,17,15,9,11,3,0,3,2,-1,0
2881,Colville,14,13,11,16,16,14,2,1,0,3,3,2
2882,Colville,11,18,12,11,16,10,0,4,1,0,3,0
2883,Colville,12,15,13,13,15,16,1,2,1,1,2,3
2884,Colville,14,12,15,16,13,12,2,1,2,3,1,1
2885,Colville,16,12,12,7,15,9,3,1,1,-2,2,-1
2886,Colville,7,15,6,15,11,13,-2,2,-2,2,0,1
2887,Colville,16,14,16,10,9,13,3,2,3,0,-1,1
2888,Colville,13,13,15,12,12,18,1,1,2,1,1,4
2889,Colville,14,9,12,16,16,14,2,-1,1,3,3,2
2890,Colville,10,17,13,8,17,13,0,3,1,-1,3,1
2891,Colville,6,15,13,18,11,9,-2,2,1,4,0,-1
2892,Colville,11,13,8,9,16,16,0,1,-1,-1,3,3
2893,Colville,17,6,10,11,16,10,3,-2,0,0,3,0
2894,Colville,16,14,10,17,9,15,3,2,0,3,-1,2
2895,Colville,16,17,13,11,16,10,3,3,1,0,3,0
2896,Colville,13,16,17,14,12,13,1,3,3,2,1,1
2897,Colville,13,11,15,10,15,14,1,0,2,0,2,2
2898,Colville,7,16,13,16,7,13,-2,3,1,3,-2,1
2899,Colville,15,7,15,13,10,12,2,-2,2,1,0,1
2900,Colville,6,12,16,13,15,8,-2,1,3,1,2,-1
2901,Colville,15,9,8,15,10,12,2,-1,-1,2,0,1
2902,Colville,13,17,14,13,12,15,1,3,2,1,1,2
2903,Colville,14,17,13,11,12,15,2,3,1,0,1,2
2904,Colville,15,10,14,8,16,10,2,0,2,-1,3,0
2905,Colville,15,17,11,13,12,9,2,3,0,1,1,-1
2906,Colville,8,11,16,15,16,14,-1,0,3,2,3,2
2907,Colville,14,11,10,14,17,15,2,0,0,2,3,2
2908,Colville,16,11,14,16,16,16,3,0,2,3,3,3
2909,Colville,13,15,10,14,15,15,1,2,0,2,2,2
2910,Colville,11,16,11,15,13,13,0,3,0,2,1,1
2911,Colville,15,9,17,11,7,11,2,-1,3,0,-2,0
2912,Colville,12,11,15,15,10,7,1,0,2,2,0,-2
2913,Colville,11,7,13,9,16,15,0,-2,1,-1,3,2
2914,Colville,18,18,6,8,6,15,4,4,-2,-1,-2,2
2915,Colville,10,15,16,8,13,14,0,2,3,-1,1,2
